NUM_TITULO,FILIAL,CGC,CLIENTE,BAIRRO,MUCINIPIO,ESTADO,CEP,CONTATO,VALOR,SALDO,VCTO_REAL
000002003,BAND NEWS,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,"R$1,196.80","R$1,196.80",15/01/2016
000002124,BAND NEWS,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,"R$1,833.73","R$1,833.73",15/03/2016
000002208,BAND NEWS,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,"R$1,164.80","R$1,164.80",15/04/2016
000005023,BAND NEWS,37115342000167,MINISTERIO DOS TRANS,PLANO PILOTO        ,BRASILIA       ,DF,70044902,6120297000     ,"R$1,684.32","R$1,684.32",01/07/2019
000005528,BAND NEWS,23555196000186,PREF HORIZONTE      ,CENTRO              ,HORIZONTE      ,CE,62880000,8533366015     ,"R$4,233.60","R$4,233.60",30/12/2019
000005146,BAND NEWS,19022506000120,PREVENTIVA REDES DE ,PARQUE MANIBURA     ,FORTALEZA      ,CE,60821802,8540628383     ,"R$1,666.67","R$1,666.67",22/08/2019
000005146,BAND NEWS,19022506000120,PREVENTIVA REDES DE ,PARQUE MANIBURA     ,FORTALEZA      ,CE,60821802,8540628383     ,"R$1,666.66","R$1,666.66",30/08/2019
000003323,BAND NEWS,18257872000103,REDE ACAI           ,ALDEOTA             ,FORTALEZA      ,CE,60160196,30257020       ,R$825.00,R$825.00,16/08/2017
000003428,BAND NEWS,18257872000103,REDE ACAI           ,ALDEOTA             ,FORTALEZA      ,CE,60160196,30257020       ,R$825.00,R$825.00,02/10/2017
000003535,BAND NEWS,18257872000103,REDE ACAI           ,ALDEOTA             ,FORTALEZA      ,CE,60160196,30257020       ,R$825.00,R$825.00,16/11/2017
000002819,BAND NEWS,19881126000140,RESIDENCIAL ARBORETT,JOAQUIM TAVORA      ,FORTALEZA      ,CE,60135080,34722222       ,"R$5,500.00","R$3,750.00",15/03/2020
000002881,BAND NEWS,19881126000140,RESIDENCIAL ARBORETT,JOAQUIM TAVORA      ,FORTALEZA      ,CE,60135080,34722222       ,"R$5,500.00","R$5,500.00",15/04/2020
000002933,BAND NEWS,19881126000140,RESIDENCIAL ARBORETT,JOAQUIM TAVORA      ,FORTALEZA      ,CE,60135080,34722222       ,"R$5,500.00","R$5,500.00",15/05/2020
000002961,BAND NEWS,19881126000140,RESIDENCIAL ARBORETT,JOAQUIM TAVORA      ,FORTALEZA      ,CE,60135080,34722222       ,"R$5,500.00","R$5,500.00",15/06/2020
000003449,BAND NEWS,07121494000101,SEBRAE-FORTALEZA    ,PRAIA DE IRACEMA    ,FORTALEZA      ,CE,60165011,8532556600     ,"R$1,742.40","R$1,742.40",16/11/2017
000002144,BAND NEWS,17479459000112,SEGOV - SECRETARIA M,CENTRO              ,FORTALEZA      ,CE,60060170,               ,"R$7,800.00","R$7,800.00",15/03/2016
000005407,BAND NEWS,17479459000112,SEGOV - SECRETARIA M,CENTRO              ,FORTALEZA      ,CE,60060170,               ,"R$4,928.00","R$4,928.00",18/11/2019
000005450,BAND NEWS,17479459000112,SEGOV - SECRETARIA M,CENTRO              ,FORTALEZA      ,CE,60060170,               ,"R$3,225.60","R$3,225.60",16/12/2019
000005722,BAND NEWS,17479459000112,SEGOV - SECRETARIA M,CENTRO              ,FORTALEZA      ,CE,60060170,               ,"R$12,006.40","R$12,006.40",15/05/2020
000005741,BAND NEWS,17479459000112,SEGOV - SECRETARIA M,CENTRO              ,FORTALEZA      ,CE,60060170,               ,"R$12,649.60","R$12,649.60",15/06/2020
000005742,BAND NEWS,17479459000112,SEGOV - SECRETARIA M,CENTRO              ,FORTALEZA      ,CE,60060170,               ,"R$4,992.00","R$4,992.00",15/06/2020
000002997,BAND NEWS,03804327000104,SESI - REGIONAL CEAR,ALDEOTA             ,FORTALEZA      ,CE,60120001,8534665902     ,"R$1,000.00","R$1,000.00",17/04/2017
000005224,BAND NEWS,07338981000120,SINDITAXI           ,CENTRO              ,FORTALEZA      ,CE,60050040,85 32260786    ,"R$2,520.00","R$1,635.20",25/10/2019
000001699,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$1,512.00","R$1,512.00",30/10/2015
000001764,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,R$561.60,R$561.60,16/11/2015
000001976,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,R$517.50,R$517.50,01/02/2016
000002574,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,R$750.00,R$750.00,20/10/2016
000002662,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,R$750.00,R$750.00,21/11/2016
000002663,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,R$414.00,R$414.00,16/11/2016
000004162,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$1,363.44","R$1,363.44",16/07/2018
000003533,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$1,038.40","R$1,038.40",16/11/2017
000003625,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$1,557.60","R$1,557.60",30/12/2017
000003682,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$1,298.00","R$1,298.00",15/01/2018
000003885,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$1,048.80","R$1,048.80",16/04/2018
000003991,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,R$839.04,R$839.04,15/05/2018
000004077,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$1,311.00","R$1,311.00",15/06/2018
000003089,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,R$750.00,R$750.00,20/06/2017
000003273,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,R$181.72,R$181.72,16/08/2017
000003354,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$1,298.00","R$1,298.00",15/09/2017
000003445,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$1,298.00","R$1,298.00",16/10/2017
000003442,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,R$448.80,R$448.80,30/10/2017
000003443,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,R$448.80,R$448.80,30/10/2017
000002864,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,R$289.80,R$289.80,15/02/2017
000002920,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,R$538.20,R$538.20,15/03/2017
000002947,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,R$750.00,R$750.00,20/04/2017
000002927,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,R$750.00,R$750.00,20/03/2017
000003022,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,R$750.00,R$750.00,22/05/2017
000003054,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$2,076.80","R$2,076.80",22/05/2017
000002700,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$2,742.32","R$2,742.32",16/11/2016
000002718,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,R$621.00,R$621.00,15/12/2016
000002719,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,R$750.00,R$750.00,20/12/2016
000002758,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$1,144.60","R$1,144.60",15/12/2016
000002787,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,R$750.00,R$750.00,20/01/2017
000002863,BAND NEWS,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,R$750.00,R$750.00,20/02/2017
000003311,BAND NEWS,10395358000114,UNIMED - FED  CE    ,ALDEOTA             ,FORTALEZA      ,CE,60150120,34121400       ,"R$4,300.00","R$4,300.00",15/09/2017
000003633,BAND NEWS,01637895000132,VOTORANTIM          ,VILA OLIMPIA        ,SAO PAULO      ,SP,04547006,21620660       ,"R$6,500.00","R$6,500.00",08/01/2018
000005268,BAND NEWS,03729144000171,W E PRODUCOES ARTIST,ALDEOTA             ,FORTALEZA      ,CE,60135270,85 32833005    ,"R$4,000.00","R$4,000.00",30/09/2019
000004403,BAND NEWS,17259685000198,WSTC SOHO           ,GUARARAPES          ,FORTALEZA      ,CE,60810300,8530667777     ,"R$1,600.00","R$1,600.00",15/10/2018
000004665,BAND NEWS,25256670000102,ZE RESTO BAR        ,PQ MANIBURA         ,FORTALEZA      ,CE,60821760,33930700       ,"R$2,640.00","R$1,279.94",18/02/2019
000004728,BAND NEWS,25256670000102,ZE RESTO BAR        ,PQ MANIBURA         ,FORTALEZA      ,CE,60821760,33930700       ,"R$2,640.00","R$2,640.00",18/03/2019
000004806,BAND NEWS,25256670000102,ZE RESTO BAR        ,PQ MANIBURA         ,FORTALEZA      ,CE,60821760,33930700       ,"R$2,640.00","R$2,640.00",18/04/2019
000004886,BAND NEWS,25256670000102,ZE RESTO BAR        ,PQ MANIBURA         ,FORTALEZA      ,CE,60821760,33930700       ,"R$2,640.00","R$2,640.00",20/05/2019
000000565,FM CRATEUS,18889194000193,AFPC NORTH SHOPPING ,JOQUEI CLUBE        ,FORTALEZA      ,CE,60520102,(85) 3131.6400 ,R$50.40,R$50.40,07/10/2015
000000565,FM CRATEUS,18889194000193,AFPC NORTH SHOPPING ,JOQUEI CLUBE        ,FORTALEZA      ,CE,60520102,(85) 3131.6400 ,R$50.40,R$50.40,07/10/2015
000002469,FM CRATEUS,35043931000151,ALUMVIDROS          ,FATIMA II           ,CRATEUS        ,CE,63700000,88994034922    ,R$180.00,R$180.00,05/05/2020
000002473,FM CRATEUS,23274113000180,ANA PAULA CABELEIREI,SAO VICENTE         ,CRATEUS        ,CE,63700000,85999836745    ,R$150.00,R$150.00,04/05/2020
000002485,FM CRATEUS,23274113000180,ANA PAULA CABELEIREI,SAO VICENTE         ,CRATEUS        ,CE,63700000,85999836745    ,R$150.00,R$150.00,04/06/2020
000002480,FM CRATEUS,07237373000120,BANCO DO NORDESTE - ,PASSARE             ,FORTALEZA      ,CE,60743902,32993333       ,"R$2,060.40","R$2,060.40",15/05/2020
000002493,FM CRATEUS,07237373000120,BANCO DO NORDESTE - ,PASSARE             ,FORTALEZA      ,CE,60743902,32993333       ,"R$1,020.00","R$1,020.00",15/06/2020
000001017,FM CRATEUS,00273362000156,BDF VIAGENS         ,PIO XII             ,JUAZEIRO DO NOR,CE,63020330,35125691       ,R$270.66,R$270.66,12/01/2017
000000405,FM CRATEUS,05475850000160,CASA DOS RELOJOEIROS,CENTRO              ,FORTALEZA      ,CE,60035000,34337888       ,R$371.20,R$371.20,20/04/2015
000002453,FM CRATEUS,33451012000191,CASA MONARCA        ,CENTRO              ,CRATEUS        ,CE,63700000,8894552537     ,R$150.00,R$150.00,13/04/2020
000000346,FM CRATEUS,09334587000140,CERAMICA JOAO DE BAR,DESTRITO CURRAL VELH,CRATEUS        ,CE,63700000,8899567594     ,R$396.00,R$396.00,05/03/2015
000000371,FM CRATEUS,09334587000140,CERAMICA JOAO DE BAR,DESTRITO CURRAL VELH,CRATEUS        ,CE,63700000,8899567594     ,R$396.00,R$396.00,06/04/2015
000000386,FM CRATEUS,09334587000140,CERAMICA JOAO DE BAR,DESTRITO CURRAL VELH,CRATEUS        ,CE,63700000,8899567594     ,R$396.00,R$396.00,05/05/2015
000000344,FM CRATEUS,00966974310   ,CLINICA FISIOS      ,SAO VICENTE         ,CRATEUS        ,CE,63700000,8897142080     ,R$264.00,R$264.00,25/02/2015
000000349,FM CRATEUS,00966974310   ,CLINICA FISIOS      ,SAO VICENTE         ,CRATEUS        ,CE,63700000,8897142080     ,R$264.00,R$264.00,26/03/2015
000000387,FM CRATEUS,00966974310   ,CLINICA FISIOS      ,SAO VICENTE         ,CRATEUS        ,CE,63700000,8897142080     ,R$264.00,R$264.00,27/04/2015
000002271,FM CRATEUS,05769875000176,COOPERTRANSCRAT     ,CENTRO              ,CRATEUS        ,CE,63700000,36911004       ,R$300.00,R$300.00,19/11/2019
000002345,FM CRATEUS,05769875000176,COOPERTRANSCRAT     ,CENTRO              ,CRATEUS        ,CE,63700000,36911004       ,R$300.00,R$300.00,20/01/2020
000000304,FM CRATEUS,04159740000126,DSA PRODUCOES       ,ALDEOTA             ,FORTALEZA      ,CE,60140000,8530915862     ,R$840.00,R$840.00,15/01/2015
000002464,FM CRATEUS,56992951001030,DSM PRODUTOS        ,VILA NOVA CONCEICAO ,SAO PAULO      ,SP,04543907,1137287117     ,"R$1,368.58","R$1,368.58",15/06/2020
000002472,FM CRATEUS,20985590000166,ENF ASSESSORIA EM EN,SAO VICENTE         ,CRATEUS        ,CE,63700190,889973411      ,R$180.00,R$180.00,16/06/2020
000002488,FM CRATEUS,20985590000166,ENF ASSESSORIA EM EN,SAO VICENTE         ,CRATEUS        ,CE,63700190,889973411      ,R$150.00,R$150.00,16/06/2020
000002279,FM CRATEUS,31402144000106,FCRE PRODUCOES      ,COCO                ,FORTALEZA      ,CE,60192105,30441050       ,"R$1,000.00","R$1,000.00",16/12/2019
000002279,FM CRATEUS,31402144000106,FCRE PRODUCOES      ,COCO                ,FORTALEZA      ,CE,60192105,30441050       ,"R$1,000.00","R$1,000.00",18/11/2019
000000182,FM CRATEUS,19811148000134,FRANCISCO FLAVIO    ,SAO VICENTE         ,CRATEUS        ,CE,63700000,8896225229     ,R$308.00,R$308.00,10/11/2014
000000985,FM CRATEUS,18021302000101,FUNERARIA ANJO DA PA,CENTRO              ,CRATEUS        ,CE,63700000,99953884       ,R$180.00,R$180.00,28/12/2016
000000990,FM CRATEUS,18021302000101,FUNERARIA ANJO DA PA,CENTRO              ,CRATEUS        ,CE,63700000,99953884       ,R$180.00,R$180.00,25/01/2017
000000881,FM CRATEUS,22716073000117,GT CONSORCIOS       ,SAPIRANGA           ,FORTALEZA      ,CE,60833075,30230008       ,R$210.00,R$210.00,16/08/2016
000000881,FM CRATEUS,22716073000117,GT CONSORCIOS       ,SAPIRANGA           ,FORTALEZA      ,CE,60833075,30230008       ,R$210.00,R$210.00,01/08/2016
000002105,FM CRATEUS,07557119001776,LEITAO MOVEIS       ,CENTRO              ,CRATEUS        ,CE,63700000,8836917763     ,R$200.00,R$200.00,05/08/2019
000002145,FM CRATEUS,07557119001776,LEITAO MOVEIS       ,CENTRO              ,CRATEUS        ,CE,63700000,8836917763     ,R$200.00,R$200.00,03/09/2019
000001585,FM CRATEUS,07341317000130,LINDAFLOR ACESSORIOS,CENTRO              ,CRATEUS        ,CE,63700000,8896568947     ,R$200.00,R$200.00,30/07/2018
000001634,FM CRATEUS,07341317000130,LINDAFLOR ACESSORIOS,CENTRO              ,CRATEUS        ,CE,63700000,8896568947     ,R$200.00,R$200.00,30/08/2018
000001680,FM CRATEUS,07341317000130,LINDAFLOR ACESSORIOS,CENTRO              ,CRATEUS        ,CE,63700000,8896568947     ,R$200.00,R$200.00,01/10/2018
000001507,FM CRATEUS,08345317000171,LOC FILMES          ,FATIMA II           ,CRATEUS        ,CE,63700000,8836917433     ,R$240.00,R$240.00,15/05/2018
000001548,FM CRATEUS,08345317000171,LOC FILMES          ,FATIMA II           ,CRATEUS        ,CE,63700000,8836917433     ,R$240.00,R$240.00,28/06/2018
000001696,FM CRATEUS,08345317000171,LOC FILMES          ,FATIMA II           ,CRATEUS        ,CE,63700000,8836917433     ,R$200.00,R$200.00,28/09/2018
000001732,FM CRATEUS,08345317000171,LOC FILMES          ,FATIMA II           ,CRATEUS        ,CE,63700000,8836917433     ,R$200.00,R$200.00,29/10/2018
000001796,FM CRATEUS,08345317000171,LOC FILMES          ,FATIMA II           ,CRATEUS        ,CE,63700000,8836917433     ,R$200.00,R$200.00,28/12/2018
000001829,FM CRATEUS,08345317000171,LOC FILMES          ,FATIMA II           ,CRATEUS        ,CE,63700000,8836917433     ,R$200.00,R$200.00,28/01/2019
000002454,FM CRATEUS,26034958000197,M E S BOUTIQUE FASHI,CENTRO              ,CRATEUS        ,CE,63700000,85 9 92204934  ,R$180.00,R$180.00,17/04/2020
000002474,FM CRATEUS,26034958000197,M E S BOUTIQUE FASHI,CENTRO              ,CRATEUS        ,CE,63700000,85 9 92204934  ,R$180.00,R$180.00,18/05/2020
000002230,FM CRATEUS,27899022000191,MARCIRENE           ,SAO VICENTE         ,CRATEUS        ,CE,63700001,8836912425     ,R$250.00,R$250.00,21/10/2019
000002272,FM CRATEUS,27899022000191,MARCIRENE           ,SAO VICENTE         ,CRATEUS        ,CE,63700001,8836912425     ,R$250.00,R$250.00,19/11/2019
000001179,FM CRATEUS,09008112779   ,MARCOS VINICIUS     ,CENTRO              ,CRATEUS        ,CE,63700000,36918047       ,R$390.00,R$390.00,10/08/2017
000000075,FM CRATEUS,12215661000113,MASTER CONTA E MERCA,CENTRO              ,CRATEUS        ,CE,63700000,8836911777     ,R$700.00,R$500.00,25/08/2014
000000109,FM CRATEUS,12215661000113,MASTER CONTA E MERCA,CENTRO              ,CRATEUS        ,CE,63700000,8836911777     ,R$700.00,R$700.00,25/09/2014
000000145,FM CRATEUS,12215661000113,MASTER CONTA E MERCA,CENTRO              ,CRATEUS        ,CE,63700000,8836911777     ,R$700.00,R$700.00,27/10/2014
000002365,FM CRATEUS,05756246000454,MINISTERIO DA CIDADA,ASA NORTE           ,BRASILIA       ,DF,70040902,6120302266     ,R$244.80,R$244.80,15/01/2020
000002404,FM CRATEUS,05756246000454,MINISTERIO DA CIDADA,ASA NORTE           ,BRASILIA       ,DF,70040902,6120302266     ,R$714.00,R$714.00,16/03/2020
000000743,FM CRATEUS,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,R$614.26,R$614.26,15/03/2016
000002455,FM CRATEUS,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,R$326.40,R$326.40,15/04/2020
000001458,FM CRATEUS,37115342000167,MINISTERIO DOS TRANS,PLANO PILOTO        ,BRASILIA       ,DF,70044902,6120297000     ,R$954.72,R$954.72,15/03/2018
000002476,FM CRATEUS,07870094000107,MOB TELECOM         ,MEIRELES            ,FORTALEZA      ,CE,60165080,8531983055     ,R$285.92,R$285.92,11/05/2020
000001172,FM CRATEUS,17122089000161,MODA JOVEM          ,CENTRO              ,CRATEUS        ,CE,63700000,94933390       ,R$250.00,R$166.70,17/07/2017
000001200,FM CRATEUS,17122089000161,MODA JOVEM          ,CENTRO              ,CRATEUS        ,CE,63700000,94933390       ,R$250.00,R$250.00,16/08/2017
000001239,FM CRATEUS,17122089000161,MODA JOVEM          ,CENTRO              ,CRATEUS        ,CE,63700000,94933390       ,R$250.00,R$250.00,15/09/2017
000001269,FM CRATEUS,17122089000161,MODA JOVEM          ,CENTRO              ,CRATEUS        ,CE,63700000,94933390       ,R$250.00,R$250.00,16/10/2017
000001316,FM CRATEUS,17122089000161,MODA JOVEM          ,CENTRO              ,CRATEUS        ,CE,63700000,94933390       ,R$250.00,R$250.00,16/11/2017
000002465,FM CRATEUS,14251662000149,O BOTICARIO         ,CENTRO              ,CRATEUS        ,CE,63700000,8836910847     ,R$500.00,R$500.00,04/05/2020
000001429,FM CRATEUS,17857927000145,ODONTO E SAUDE  ORTO,CENTRO              ,CRATEUS        ,CE,63700000,96648181       ,R$300.00,R$300.00,15/02/2018
000001359,FM CRATEUS,04775897000186,OTAVIO LUCIANO      ,MESSEJANA           ,FORTALEZA      ,CE,60862690,99264244       ,R$200.00,R$200.00,18/12/2017
000000443,FM CRATEUS,14004321000250,OTICAS CAROL        ,CENTRO              ,CRATEUS        ,CE,63700000,8836911791     ,R$660.00,R$420.00,20/05/2015
000000477,FM CRATEUS,14004321000250,OTICAS CAROL        ,CENTRO              ,CRATEUS        ,CE,63700000,8836911791     ,R$660.00,R$660.00,22/06/2015
000000507,FM CRATEUS,14004321000250,OTICAS CAROL        ,CENTRO              ,CRATEUS        ,CE,63700000,8836911791     ,R$660.00,R$660.00,20/07/2015
000001253,FM CRATEUS,25308754000134,OTICAS DINIZ        ,CENTRO              ,CRATEUS        ,CE,63700000,36918312       ,R$350.00,R$350.00,16/10/2017
000001284,FM CRATEUS,25308754000134,OTICAS DINIZ        ,CENTRO              ,CRATEUS        ,CE,63700000,36918312       ,R$350.00,R$350.00,16/11/2017
000001307,FM CRATEUS,25308754000134,OTICAS DINIZ        ,CENTRO              ,CRATEUS        ,CE,63700000,36918312       ,R$350.00,R$350.00,15/12/2017
